1-5_nouns,2-2_nouns,2-3_nouns,2-4_nouns,학교밖_nouns,5-1_nouns,5-2_nouns,6-1_nouns
['코딩'],[],[],[],[],"['인간', '행동', '수']","['인공', '지능', '초기', '인간', '행동', '바탕', '정보화']","['로봇청소기', '스마트', '거울', '스마트', '냉장고', '등', '사물인터넷', '연결', '가전제품']"
['정보'],[],[],[],[],[],[],[]
"['코딩', '프로그래밍', '인공', '지능']",['살'],[],[],[],"['스스로', '생각', '수', '판단', '수']","['인공', '지능', '직접', '데이터', '가지', '학습', '인간', '경험', '정보', '판단', '학습']","['가지', '시리']"
[],[],[],[],[],[],[],[]
[],[],[],[],[],"['인공', '지능', '인간']","['차이점', '인공', '지능', '언제', '어디', '서든', '정보']","['스마트폰', '인공', '지능']"
['코딩'],"['초등학교', '학년']",[],[],[],"['정보', '통해', '문제', '해결']","['인간', '정보', '정보', '수', '인공', '지능', '제공', '정보', '의외', '정보', '알', '수']","['빅스', '비', '시리']"
[],[],[],[],[],"['인공', '지능', '인간', '지식']","['인공', '지능', '사고', '인간', '사고력']",[]
"['코딩', '엔트리', '스크래치']",[],[],[],[],"['답', '생각', '대답']","['인공', '지능', '그동안', '기록', '바탕', '대답', '때문', '답', '편파', '일수']",['로봇청소기']
[],[],[],[],[],[],[],[]
[],[],[],[],[],"['무언가', '그거', '대한', '대답', '반응', '함']","['감정', '유무']",['핸드폰']
[],[],[],[],[],[],[],[]
[],[],[],[],[],[],"['인간', '감정', '인공', '지능', '감정']",[]
[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[]
['코딩'],[],[],[],[],[],[],"['냉장고', '에어컨']"
"['창의', '체험', '기술', '자유', '학기', '제', '선택', '활동']",[],[],[],[],[],[],[]
"['기술', '소프트웨어']",[],[],[],[],"['직업', '수', '소통']","['로봇', '감정', '수', '인간', '수', '일이', '계산', '수']","['아이폰', '시리', '지니']"
['코딩'],[],[],[],[],['사람과'],['감정'],"['냉장고', '로봇', '청소기', '등등']"
"['스크래치', '엔트리']","['중학교', '학년', '살']",['개월'],[],[],"['활동', '수']","['인공', '지능', '감정', '준', '데이터', '대해', '만', '실행', '수']","['음식서빙', '로봇']"
"['국어', '수학', '사회', '과학', '체육', '창체', '가정', '도덕', '한문', '독서', '영어']","['학년', '살']",[],[],[],[],['감정'],['핸드폰']
"['수학', '영어', '국어', '음악', '한문', '가정', '기술', '등']",[],[],[],[],"['생각', '것']","['처리', '속도']",['로봇청소기']
"['창의', '체험', '활동']","['초등학교', '학년']",['개월'],[],[],"['지식', '습득', '수']","['인공', '지능', '감정', '수']",['로봇청소기']
"['앤', '트리']",[],[],[],[],[],[],['로봇청소기']
"['엔트리', '틴', '캐드', '인공', '지능']",[],[],[],[],[],[],"['자동', '온도', '조절', '에어컨']"
"['기술', '가정', '기술', '창의', '체험', '활동']",[],[],[],[],"['자신', '일', '수', '능력']","['인공', '지능', '정해진', '데이터', '기반', '반면', '인간', '일이', '수']","['로봇청소기', '냉장고', '자동차', '에어컨', '티비', '등']"
"['인공', '지능', '자기', '소개', '틴', '캐드', '양파', '로봇', '컵', '등등', '만들기', '엔트리']",[],[],[],[],[],"['인간', '마음대로', '가능', '인공', '지능', '설정']","['냉장고', '청소기', '등등']"
"['실과', '창체']",[],[],[],[],[],[],[]
"['말', '화면', '설정', '확대', '배경', '설정']",[],[],[],[],[],[],['지니']
"['코딩', '팅커', '캐드', '한글', '엑셀']",[],[],[],[],"['머리', '답', '생각']","['인간', '생각', '시간', '인공', '지능', '바로', '정답', '때문']","['로봇청소기', '인공', '지능', '스피커']"
"['엔트리', '소프트웨어']",[],[],[],[],"['지식', '수']","['인공', '지능', '점점', '인간', '지식']",['로봇청소기']
['기술'],"['초등학교', '학년']",[],[],[],"['감지', '데이터', '바탕', '처리', '생각', '수']","['사람', '본능', '행동', '것', '인공', '지능', '누군가', '학습', '데이터', '처리', '수']","['인공', '지능', '스피커', '냉장고', '자동차', '에어컨', '공기청정기', '등']"
"['코딩', '인공', '지능', '일러스트', '국어', '수학', '창체', '사회', '과학', '영어', '기술', '가정', '한문']",[],[],[],[],[],"['인공', '지능', '사람', '생각']","['무선', '이어폰']"
"['기술', '창체']",[],[],[],[],"['누군가', '도울', '수']","['인공', '지능', '사람', '수', '일', '수']","['인공', '지능', '스피커']"
"['탈출게임', '리듬게임', '자동차', '게임', '바운스볼']","['학년', '살']",[],['주일'],[],"['사람', '행동', '사람', '대신', '일']","['인간', '자신', '생각', '자신', '마음', '말', '반면', '인공', '지능', '누군가', '프로그래밍', '비롯', '사람']","['전자레인지', '인공', '지능', '지니', '구글', '시리']"
"['수학', '국어', '영어', '과학', '사회', '기술', '가정', '체육', '도덕']",['살'],[],[],[],[],[],"['로봇', '청소기']"
[],[],[],[],[],[],[],"['냉장고', '에어컨']"
"['국어', '수학', '사회', '과학', '영어', '미술', '기술', '가정', '도덕', '한문', '창체', '독서']",['살'],[],[],[],['실력'],"['학습', '방법']",['맥북']
"['코딩', '실과']",[],[],[],[],"['인간', '인공', '지능', '정보', '습득', '공부']","['인공', '지능', '정보', '주입', '공부', '수', '인간', '자신', '터득', '것']","['냉장고', '로봇청소기', '정수기', '티비', '등']"
['실과'],[],[],[],[],[],[],['로봇청소기']
"['기술', '가정']",[],[],[],[],[],[],['지니']
"['기술', '주제', '선택']",[],[],[],[],"['계산', '수', '행동', '수']","['인간', '스스로', '학습', '생각', '수', '로봇', '수']",['로봇청소기']
"['국어', '수학', '영어', '과학', '사회', '음악', '미술', '체육', '기술', '가정']","['학년', '살']",['개월'],[],[],"['모두', '생각', '말']","['스스로', '학습', '수']",['냉장고']
"['코딩', '팅커', '캐드']","['초등학교', '학년']",[],[],[],['생각'],"['인간', '생물']","['인공', '지능', '로봇']"
"['수학', '영어', '국어', '미술', '창체', '체육', '기술', '가정', '도덕', '과학', '등']",[],[],[],[],[],[],"['냉장고', '등']"
"['인공', '지능', '자기', '소개', '틴', '캐드', '양파', '로봇', '컵', '등등', '만들기']",[],[],[],[],['무언가'],"['인간', '마음대로', '인공', '지능', '인간', '설정']","['세탁기', '냉장고', '등등']"
['엔트리'],[],[],[],[],[],[],['냉장고']
"['국어', '수학', '사회', '과학', '영어', '미술', '기술', '가정', '도덕', '한문', '창체', '독서']",[],[],[],[],"['학습', '실행', '함']","['학습', '방법']","['휴대폰', '컴퓨터']"
"['기억', '안', '남']",[],[],[],[],[],[],[]
"['수학', '영어', '국어', '음악', '한문', '가정', '기술', '등']",[],[],[],[],['모름'],['모름'],[]
"['인공', '지능']",[],[],[],[],['사람과'],['감정'],"['냉장고', '로봇', '청소기', '등등']"
"['기술', '코딩']",[],[],[],[],"['스스로', '학습']","['인공', '지능', '인간', '것']","['냉장고', '음식서빙', '로봇']"
"['국어', '수학', '사회', '과학', '체육', '코딩', '창체', '가정', '도덕', '한문', '독서', '영어']",[],[],[],[],[],[],['시리']
"['인공', '지능', '코딩']",[],[],[],[],['사람과'],['감정'],"['로봇청소기', '등']"
"['코딩', '인공', '지능', '일러스트', '국어', '수학', '창체', '사회', '과학', '영어', '기술', '가정', '한문']",[],[],[],[],[],[],['밥솥']
"['수학', '국어', '과학', '사회', '창체', '음악', '영어']",[],[],[],[],"['일', '처리', '수']","['인간', '자신', '생각', '스스로', '처리', '수', '인공', '지능', '인간', '입력', '코드', '일', '처리', '수']","['로봇청소기', '인공', '지능', '스피커', '등']"
"['국어', '수학', '과학', '사회', '가정', '기술', '독서', '과', '영어', '한문']",[],[],[],[],"['생각', '수']","['누가', '학습', '수']",['냉장고']
"['체육', '독서', '스동']",[],[],[],[],[],"['인공', '지능', '사람', '머리']",['로봇청소기']
['엔트리'],[],[],[],[],[],[],"['시리', '빅스', '비']"
"['엔트리', '코딩']",[],[],[],[],['예'],['예'],['냉장고']
"['국어', '사회', '과학', '기술', '가정', '체육', '영어', '주제', '수학', '한자', '독서']",[],[],[],[],"['지식', '습득', '수']","['사람', '지식', '자기', '스스로', '습득', '수', '인공', '지능', '사람', '지식', '습득', '수']",[]
"['틴', '캐드', '인공', '지능', '이해']",[],[],[],[],[],[],"['자동', '온도', '조절', '에어컨']"
['창체'],[],[],[],[],[],[],[]
"['국어', '수학', '과학', '사회', '영어', '기술', '가정', '한문', '독서', '과']",[],[],[],[],"['누군가', '도움']","['사람', '한계', '인공', '지능', '한계']","['인공', '지능', '스피커', '로봇']"
"['엔트리', '코딩', '스크래치']",[],[],[],[],[],"['인간', '하나', '알', '열', '알', '인공', '은', '하나', '그', '하나', '기억']","['요리', '레시피', '뉴스', '냉장고']"
"['코딩', '실과']","['초등학교', '학년']",['개월'],[],[],[],[],"['세탁기', '냉장고', '티비', '에어컨', '등']"
[],[],[],[],[],[],[],"['식당', '서빙']"
['과학'],[],[],[],[],"['생각', '문제', '해결', '수']","['인공', '지능', '사람', '물질']","['휴대폰', '탑재', '인공', '지능', '시리', '구글']"
['과학'],[],[],[],[],"['여러가지', '문제', '해결']","['사람과', '인공', '지능', '최초', '학습', '정보', '시간']",['휴대폰']
['과학'],[],[],[],[],"['문제', '해결']","['사람', '스스로', '생각', '인공', '지능', '스스로', '색각']",['핸드폰']
['과학'],[],[],[],[],"['판단', '위해', '학습']","['사람과', '인공', '지능', '최초', '학습', '시긴']",['지니']
"['과학', '수학', '미술', '영어', '국어', '진직', '기', '체육', '스포츠', '음악', '도덕', '사회', '보건']",[],[],[],[],"['문제', '해결', '가능']","['창의', '생각', '수']",['컴퓨터']
['과학'],[],[],[],[],[],"['인공', '지능', '번', '계속', '알', '인간', '수']",['에어컨']
"['생활', '속', '코딩']",[],[],[],[],[],[],[]
['과학'],[],[],[],[],[],[],"['인공', '지능', '스피커']"
"['과학', '국어', '수학', '진로', '체육', '미술', '민주주의']",[],[],[],[],['생각'],"['생각', '발상']",[]
"['실과', '정보']",['안'],"['모름', '기억', '안남']",['이상'],"['점프', '투', '파이썬', '사이트', '초보자', '위', '파이썬', '제', '사이트']",[],[],['스마트폰']
['정보'],[],[],[],[],"['말', '기능', '것']","['사람', '생명체', '인공', '지능']","['인공', '지능', '스피커']"
[],[],[],[],[],"['머리', '형체', '이기', '때문']","['철', '피부']",['전자제품']
"['정보', '실과']",[],[],[],[],"['무언가', '때', '순서대로']","['인간', '스스로', '생각', '스스로', '판단', '행동', '인공', '지능', '입력', '대로', '출력', '프로그램', '행동']","['인공', '지능', '스피커', '등']"
"['국어', '수학', '과학', '사회', '영어', '미술', '도덕', '민주']",[],[],[],[],"['인공', '지능', '때문']",[],"['로봇', '청소기']"
"['과학', '수학', '사회', '국어', '정보', '체육', '미술', '음악', '영어', '민주', '도덕', '진로']",[],[],[],[],[],[],[]
"['실과', '정보']",[],[],[],[],"['말', '수', '말', '알', '먹음', '이름']","['인간', '움직', '살이', '인공', '지능', '여러가지', '수', '못']","['인공', '지능', '스피커']"
['체육'],[],[],[],[],['생김새'],[],[]
"['정보', '창체']",[],[],[],[],"['인간', '과', '일상', '도움']","['인공', '지능', '인간', '중']","['핸드폰', '로봇청소기', '등']"
['정보'],"['초등학교', '학년']",[],[],[],"['계산', '학습']","['예술', '창의', '부문', '인공', '지능', '제한', '적임']","['스마트', '음성인식', '리모컨']"
"['정보', '방과후']",[],[],[],[],"['남', '도움', '공부', '바둑', '등', '게임', '지식', '이용']","['인공', '지능', '제한', '한정', '움직', '일이', '일', '누가', '정']","['청소기', '핸드폰', '등등']"
[],[],[],[],[],[],[],[]
"['정보', '코딩']","['초등학교', '학년']",[],[],[],"['정보', '사회', '원동력']","['인간', '생물학', '여러', '역사', '진화', '생물', '인공', '지능', '소프트웨어', '인공', '기술']",['시리']
"['정보', '창체']",[],[],[],[],[],"['사람', '생각', '혼자']","['핸드폰', '커피', '만들기']"
"['실과', '체육', '국어', '체', '기', '과학', '사회']",[],[],[],[],[],[],[]
"['정보', '실과']",[],[],[],[],"['인공', '지능', '인간', '모두', '행동', '수']","['인공', '지능', '감정', '수', '인간', '감정', '수']",['에어컨']
['정보'],[],[],[],[],[],[],['휴대폰']
['엔트리'],[],[],[],[],"['둘', '학습']","['인공', '지능', '감정']","['로봇청소기', '냉장고', '에어컨', '등']"
"['정보', '실과']",['살'],[],[],[],[],[],['컴퓨터']
['정보'],[],[],[],[],[],[],[]
"['정보', '실과']",[],[],[],[],[],[],"['여러', '전자제품']"
"['정보', '실과', '창체']",[],[],[],[],['수'],"['사람', '감정', '인공', '지능', '감정']",['로봇청소기']
"['마이크로', '비트']",[],[],[],[],"['인공', '지능', '가지', '알고리즘', '인간', '말', '행동']","['인간', '감정', '표정', '인공', '지능', '기계', '이기', '때문', '감정']","['말', '전자기기', '시리', '빅스', '비', '등']"
[],[],[],[],[],[],[],['핸드폰']
['정보'],[],[],[],[],"['문제', '해결']","['사람', '개인', '생각', '감정', '공감', '인공', '지능', '수']",[]
['정보'],[],[],[],[],"['사람', '모양', '사고']","['인간', '감정', '인공', '지능', '감정']","['로봇', '청소기', '예약', '로봇']"
['소프트웨어'],[],[],[],[],[],[],"['휴대폰', '빅스', '비', '시리']"
"['정보', '기술']",[],[],[],[],[],[],"['로봇', '청소기']"
"['실과', '정보']",[],[],[],[],"['인간', '로봇', '모두', '인간', '발전']","['인간', '감정', '로봇', '아무', '감정']","['로봇', '청소기']"
"['정보', '창체']",[],[],[],[],"['누군가', '도움']","['인공', '지능', '인간', '감정']",[]
['실과'],[],[],[],[],"['인간', '로봇', '일', '수']","['인간', '감정', '사회', '로봇']",[]
"['알고리즘', '코드', '십진수', '이진수']",[],[],[],[],[],[],[]
"['진로', '엔트리', '게임', '만들기', '뚜', '스크레치', '스크립트', '만들기']",['학년'],"['때', '마다', '함']",[],[],['보통'],['보통'],"['디지털', '홈']"
[],[],[],[],[],[],[],['로봇청소기']
